Timestamp,Consumption,Outlier_consumption,Temperature
2016-01-02 00:30:00,1913.7955764057115,False,6.3
2016-01-02 00:45:00,1813.3324095468274,False,5.300000000000001
2016-01-02 01:00:00,1785.0251083876938,False,5.300000000000001
2016-01-02 01:15:00,1891.0387264542514,False,5.300000000000001
2016-01-02 01:30:00,1846.6351167928656,False,5.300000000000001
2016-01-02 01:45:00,1841.0846655851929,False,6.1
2016-01-02 02:00:00,1849.4103423967026,False,6.1
2016-01-02 02:15:00,1857.180974087445,False,6.1
2016-01-02 02:30:00,1814.997544909129,False,6.1
2016-01-02 02:45:00,1964.3046823955367,False,5.8
2016-01-02 03:00:00,1760.0480779531645,False,5.8
2016-01-02 03:15:00,1879.3827789181373,False,5.8
2016-01-02 03:30:00,1840.5296204644253,False,5.8
2016-01-02 03:45:00,1559.1217442353955,False,5.5
2016-01-02 04:00:00,1824.9883570829406,False,5.5
2016-01-02 04:15:00,1669.5757232680915,False,5.5
2016-01-02 04:30:00,1777.8095218177184,False,5.5
2016-01-02 04:45:00,2088.6347894474166,False,6.2
2016-01-02 05:00:00,1867.7268313820239,False,6.2
2016-01-02 05:15:00,2037.5706383368233,False,6.2
2016-01-02 05:30:00,2029.244961525313,False,6.2
2016-01-02 05:45:00,1758.3829425908625,False,6.3
2016-01-02 06:00:00,1985.9514421054625,False,6.3
2016-01-02 06:15:00,2075.313706549001,False,6.3
2016-01-02 06:30:00,3249.789182092645,False,6.3
2016-01-02 06:45:00,3977.453335418599,False,6.15
2016-01-02 07:00:00,4927.135537051479,True,6.15
2016-01-02 07:15:00,4604.654321885668,False,6.15
2016-01-02 07:30:00,4329.351941985078,False,6.15
2016-01-02 07:45:00,4546.929629325867,False,6.0
2016-01-02 08:00:00,4425.9297929985905,False,6.0
2016-01-02 08:15:00,4318.251039569732,False,6.0
2016-01-02 08:30:00,4261.6364372514645,False,6.0
2016-01-02 08:45:00,4982.085004007444,False,6.5
2016-01-02 09:00:00,4501.970974543714,False,6.5
2016-01-02 09:15:00,5017.607891736552,False,6.5
2016-01-02 09:30:00,4856.64480671403,False,6.5
2016-01-02 09:45:00,4691.7964058461375,False,8.2
2016-01-02 10:00:00,4750.076143526705,False,8.2
2016-01-02 10:15:00,4604.0992767648995,False,8.2
2016-01-02 10:30:00,4462.562770969234,False,8.2
2016-01-02 10:45:00,4812.2411970526455,False,7.7
2016-01-02 11:00:00,4659.603788841632,False,7.7
2016-01-02 11:15:00,4591.333238987252,False,7.7
2016-01-02 11:30:00,4538.603952514357,False,7.7
2016-01-02 11:45:00,4705.117488744552,False,7.9
2016-01-02 12:00:00,4337.122573675821,False,7.9
2016-01-02 12:15:00,4550.814945171238,False,7.9
2016-01-02 12:30:00,4249.980489715352,False,7.9
2016-01-02 12:45:00,4271.07220430451,False,9.4
2016-01-02 13:00:00,4472.553583143046,False,9.4
2016-01-02 13:15:00,5031.484019755735,False,9.4
2016-01-02 13:30:00,5091.4288927986045,False,9.4
2016-01-02 13:45:00,4896.608055409277,False,9.4
2016-01-02 14:00:00,5348.4147837138735,False,9.4
2016-01-02 14:15:00,4936.016258983756,False,9.4
2016-01-02 14:30:00,4670.704691256979,False,9.4
2016-01-02 14:45:00,4671.259736377746,False,9.2
2016-01-02 15:00:00,4794.47975318809,False,9.2
2016-01-02 15:15:00,4629.07630719943,False,9.2
2016-01-02 15:30:00,5342.8643325062,False,9.2
2016-01-02 15:45:00,4631.851532803266,False,10.45
2016-01-02 16:00:00,4550.814945171238,False,10.45
2016-01-02 16:15:00,4578.012156088837,False,10.45
2016-01-02 16:30:00,4906.598867583089,False,10.45
2016-01-02 16:45:00,5526.584267480183,False,9.9
2016-01-02 17:00:00,5287.914865550236,False,9.9
2016-01-02 17:15:00,5371.726678786101,False,9.9
2016-01-02 17:30:00,5351.745054438477,False,9.9
2016-01-02 17:45:00,5612.061216078349,False,9.1
2016-01-02 18:00:00,5310.116670380929,False,9.1
